pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,4/26/15,88.2,-3.25,6.24,"Arrieta, Jake",408252,453562,,called_strike,,,,,5,"Brandon Phillips grounds into a force out, shortstop Starlin Castro to second baseman Addison Russell.   Joey Votto out at 2nd.    Brandon Phillips to 1st.",R,R,R,CIN,CHC,S,,,0,0,2015,1.13,0.65,0.16,2.63,430910,571740,458015,2,5,Bot,,,,,471083,,150426_144844,6.465,-128.233,-4.213,10.618,30.176,-24.479,3.3,1.53,,,,87.2,2445,6.1,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,44,1,Slider,2,5,2,5,5,2,2,5,Standard,Standard,,0,-0.119
SI,4/26/15,95.1,-3.17,6.15,"Arrieta, Jake",453943,453562,field_out,hit_into_play,,,,,11,Todd Frazier pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CIN,CHC,X,3,popup,2,2,2015,-1.33,1.27,-0.87,2.6,430910,571740,458015,1,5,Bot,149.41,195.15,,,471083,,150426_144753,9.751,-137.947,-6.923,-18.978,31.705,-14.813,3.46,1.54,,80,69,94.5,2287,6.2,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,0,0,0,1,0,0,3,43,5,Sinker,2,5,2,5,5,2,2,5,Standard,Standard,,-0.091,-0.339
SL,4/26/15,88.4,-3.32,6.14,"Arrieta, Jake",453943,453562,,foul,,,,,14,Todd Frazier pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CIN,CHC,S,,,2,1,2015,0.9,0.13,0.33,1.25,430910,571740,458015,1,5,Bot,,,,,471083,,150426_144723,7.621,-128.388,-6.604,8.379,24.948,-29.658,3.46,1.54,,,,88,,6.1,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,43,4,Slider,2,5,2,5,5,2,2,5,Standard,Standard,,0,-0.205
FF,4/26/15,94.6,-3.18,6.19,"Arrieta, Jake",453943,453562,,ball,,,,,13,Todd Frazier pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CIN,CHC,B,,,1,1,2015,-1,1.24,-1.86,2.49,430910,571740,458015,1,5,Bot,,,,,471083,,150426_144657,6.121,-137.439,-7.161,-13.9,33.784,-15.32,3.46,1.54,,,,94.1,2260,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,43,3,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,,0,0.15
FF,4/26/15,93.8,-3.22,6.23,"Arrieta, Jake",453943,453562,,ball,,,,,11,Todd Frazier pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CIN,CHC,B,,,0,1,2015,-1.02,1.39,-1.42,2.91,430910,571740,458015,1,5,Bot,,,,,471083,,150426_144636,7.493,-136.177,-6.211,-14.359,35.56,-14.004,3.53,1.57,,,,92.8,2265,6.3,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,43,2,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,,0,0.067
FF,4/26/15,94.2,-3.1,6.19,"Arrieta, Jake",453943,453562,,called_strike,,,,,5,Todd Frazier pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CIN,CHC,S,,,0,0,2015,-1.1,1.67,0.13,2.61,430910,571740,458015,1,5,Bot,,,,,471083,,150426_144615,11.685,-136.377,-7.678,-16.35,34.701,-10.117,3.53,1.54,,,,93.5,2214,6.6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,43,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,,0,-0.114
SL,4/26/15,88,-3.52,6.28,"Arrieta, Jake",458015,453562,walk,ball,,,,,11,Joey Votto walks.,R,L,R,CIN,CHC,B,,,3,2,2015,0.96,-0.25,-1.33,3.3,430910,571740,,1,5,Bot,,,,,471083,,150426_144527,3.624,-128.108,-0.684,9.826,23.93,-35.024,3.8,1.73,,,,88,2538,6.1,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,0.7,1,0,0,,42,7,Slider,2,5,2,5,5,2,2,5,Standard,Standard,,0.026,0.304
FF,4/26/15,94.5,-3.35,6.23,"Arrieta, Jake",458015,453562,,ball,,,,,11,Joey Votto walks.,R,L,R,CIN,CHC,B,,,2,2,2015,-0.83,1.37,-2.05,3.08,430910,571740,,1,5,Bot,,,,,471083,,150426_144458,5.685,-137.343,-5.958,-11.618,31.707,-13.986,3.87,1.73,,,,94.6,2176,6.6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,42,6,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,,0,0.112
CH,4/26/15,89.5,-3.66,5.94,"Arrieta, Jake",458015,453562,,ball,,,,,13,Joey Votto walks.,R,L,R,CIN,CHC,B,,,1,2,2015,-1.42,0.71,-1.69,1.59,430910,571740,,1,5,Bot,,,,,471083,,150426_144428,8.513,-129.955,-6.65,-17.638,27.693,-23.105,3.77,1.73,,,,89.1,2055,6.3,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,42,5,Changeup,2,5,2,5,5,2,2,5,Standard,Standard,,0,0.087
FF,4/26/15,94.7,-3.14,6.16,"Arrieta, Jake",458015,453562,,foul,,,,,8,Joey Votto walks.,R,L,R,CIN,CHC,S,,,1,2,2015,-0.8,1.24,-0.24,2.25,430910,571740,,1,5,Bot,,,,,471083,,150426_144356,10.124,-137.283,-7.791,-12.223,29.584,-15.242,3.72,1.73,,,,94.5,2208,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,42,4,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,,0,0
SL,4/26/15,88.5,-3.56,6.27,"Arrieta, Jake",458015,453562,,swinging_strike,,,,,1,Joey Votto walks.,R,L,R,CIN,CHC,S,,,1,1,2015,0.87,0.29,-0.37,3.22,430910,571740,,1,5,Bot,,,,,471083,,150426_144324,6.493,-128.687,-2.108,8.287,25.731,-28.808,3.72,1.73,,,,87.9,1308,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,42,3,Slider,2,5,2,5,5,2,2,5,Standard,Standard,,0,-0.182
SI,4/26/15,94.5,-2.82,6.23,"Arrieta, Jake",458015,453562,,ball,,,,,14,Joey Votto walks.,R,L,R,CIN,CHC,B,,,0,1,2015,-0.84,1.04,1.23,2.54,430910,,571740,1,5,Bot,,,,,471083,,150426_144250,13.391,-136.797,-6.644,-13.18,28.098,-18.111,3.83,1.73,,,,94.3,2283,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,42,2,Sinker,2,5,2,5,5,2,2,5,Strategic,Standard,,0.031,0.049
FF,4/26/15,94.2,-3.06,6.1,"Arrieta, Jake",458015,453562,,foul,,,,,8,Joey Votto walks.,R,L,R,CIN,CHC,S,,,0,0,2015,-0.93,1.29,-0.14,1.81,430910,,571740,1,5,Bot,,,,,471083,,150426_144155,10.405,-136.505,-8.84,-13.754,30.462,-14.549,3.72,1.73,,,,94.3,2290,6.7,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,42,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,,0,-0.081
SL,4/26/15,88.2,-3.44,6.27,"Arrieta, Jake",571740,453562,force_out,hit_into_play,,,,,5,"Billy Hamilton grounds into a force out, fielded by shortstop Starlin Castro.   Zack Cozart scores.    Brayan Pena to 3rd.    Devin Mesoraco out at 2nd.    Billy Hamilton to 1st.",R,L,R,CIN,CHC,X,6,ground_ball,0,2,2015,0.81,0.19,-0.16,2.71,446359,430910,519023,0,5,Bot,118.92,153.47,,,471083,,150426_144109,6.828,-128.254,-3.161,7.439,25.877,-29.73,3.5,1.6,4,89.2,-34,87.6,998,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,0.093,0.089,0,1,0,0,2,41,3,Slider,1,5,1,5,5,2,2,5,Standard,Strategic,,-0.037,-0.514
FF,4/26/15,94.6,-3.13,6.26,"Arrieta, Jake",571740,453562,,foul,,,,,4,"Billy Hamilton grounds into a force out, fielded by shortstop Starlin Castro.   Zack Cozart scores.    Brayan Pena to 3rd.    Devin Mesoraco out at 2nd.    Billy Hamilton to 1st.",R,L,R,CIN,CHC,S,,,0,1,2015,-1.05,1.42,-0.43,2.75,446359,430910,519023,0,5,Bot,,,,,471083,,150426_144041,10.165,-137.196,-7.113,-15.405,30.5,-13.108,3.5,1.6,,,,94.1,2363,6.2,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,41,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Strategic,,0,-0.148
FF,4/26/15,94,-2.9,6.17,"Arrieta, Jake",571740,453562,,called_strike,,,,,6,"Billy Hamilton grounds into a force out, fielded by shortstop Starlin Castro.   Zack Cozart scores.    Brayan Pena to 3rd.    Devin Mesoraco out at 2nd.    Billy Hamilton to 1st.",R,L,R,CIN,CHC,S,,,0,0,2015,-0.66,1.43,0.77,2.26,446359,430910,519023,0,5,Bot,,,,,471083,,150426_144022,11.861,-136.11,-8.07,-10.731,30.165,-13.044,3.54,1.6,,,,93.6,2228,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,41,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.088
SI,4/26/15,93.6,-3.15,6.28,"Arrieta, Jake",519023,453562,walk,ball,,,,,11,Devin Mesoraco walks.   Zack Cozart to 3rd.    Brayan Pena to 2nd.,R,R,R,CIN,CHC,B,,,3,0,2015,-1.12,1.24,-1.15,3.44,,446359,430910,0,5,Bot,,,,,471083,,150426_143939,8.241,-135.884,-4.525,-15.6,33.142,-16.324,3.04,1.44,,,,92.9,2224,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,0.7,1,0,0,,40,4,Sinker,1,5,1,5,5,1,1,5,Infield shift,Standard,,0.087,0.381
SL,4/26/15,89.1,-3.15,6.14,"Arrieta, Jake",519023,453562,,ball,,,,,14,Devin Mesoraco walks.   Zack Cozart to 3rd.    Brayan Pena to 2nd.,R,R,R,CIN,CHC,B,,,2,0,2015,0.44,0.67,1.21,1.82,,446359,430910,0,5,Bot,,,,,471083,,150426_143917,10.599,-129.228,-6.381,2.72,26.456,-23.695,3.13,1.38,,,,88.4,2499,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,40,3,Slider,1,5,1,5,5,1,1,5,Infield shift,Standard,,0,0.246
FF,4/26/15,94.9,-2.98,6.14,"Arrieta, Jake",519023,453562,,ball,,,,,13,Devin Mesoraco walks.   Zack Cozart to 3rd.    Brayan Pena to 2nd.,R,R,R,CIN,CHC,B,,,1,0,2015,-1.05,1.32,-1.19,1.66,,446359,430910,0,5,Bot,,,,,471083,,150426_143854,7.604,-137.601,-9.636,-14.858,30.794,-13.745,3.3,1.54,,,,94.3,2230,6.3,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,40,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Infield shift,Standard,,0,0.137
SL,4/26/15,89.8,-3.14,6.16,"Arrieta, Jake",519023,453562,,ball,,,,,14,Devin Mesoraco walks.   Zack Cozart to 3rd.    Brayan Pena to 2nd.,R,R,R,CIN,CHC,B,,,0,0,2015,0.75,0.5,0.71,1.12,,446359,430910,0,5,Bot,,,,,471083,,150426_143837,8.613,-130.218,-8.134,6.82,24.624,-25.191,3.13,1.4,,,,89.4,,6.1,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,40,1,Slider,1,5,1,5,5,1,1,5,Infield shift,Standard,,0,0.065
SL,4/26/15,89.9,-3.57,6.09,"Arrieta, Jake",430910,453562,walk,ball,,,,,13,Brayan Pena walks.   Zack Cozart to 2nd.,R,L,R,CIN,CHC,B,,,3,1,2015,0.75,0.3,-1.39,1.38,,,446359,0,5,Bot,,,,,471083,,150426_143707,4.17,-130.781,-6.835,7.657,26.472,-27.615,3.27,1.47,,,,89.2,,5.9,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,0.7,1,0,0,,39,5,Slider,1,5,1,5,5,1,1,5,Strategic,Standard,,0.055,0.346
SI,4/26/15,94.5,-3.16,6.18,"Arrieta, Jake",430910,453562,,ball,,,,,13,Brayan Pena walks.   Zack Cozart to 2nd.,R,L,R,CIN,CHC,B,,,2,1,2015,-0.98,0.99,-1.26,2.09,,,446359,0,5,Bot,,,,,471083,,150426_143644,7.707,-137.124,-7.734,-13.807,27.781,-18.391,3.34,1.47,,,,94.5,2247,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,39,4,Sinker,1,5,1,5,5,1,1,5,Standard,Standard,,0,0.153
SL,4/26/15,89.9,-3.54,6.37,"Arrieta, Jake",430910,453562,,ball,,,,,11,Brayan Pena walks.   Zack Cozart to 2nd.,R,L,R,CIN,CHC,B,,,1,1,2015,0.89,0.72,-1.15,3.72,,,446359,0,5,Bot,,,,,471083,,150426_143621,4.418,-130.868,-2.358,9.498,22.402,-23.694,3.27,1.47,,,,89.6,2497,5.8,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,39,3,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,0.067
FF,4/26/15,94.1,-2.88,6.23,"Arrieta, Jake",430910,453562,,ball,,,,,3,Brayan Pena walks.   Zack Cozart to 2nd.,R,L,R,CIN,CHC,B,,,0,1,2015,-0.89,1.23,0.49,2.9,,,446359,0,5,Bot,,,,,471083,,150426_143546,11.567,-136.359,-6.091,-13.245,26.23,-15.894,3.34,1.51,,,,94.2,2291,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,39,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0,0.041
FF,4/26/15,95,-3.13,6.24,"Arrieta, Jake",430910,453562,,called_strike,,,,,4,Brayan Pena walks.   Zack Cozart to 2nd.,R,L,R,CIN,CHC,S,,,0,0,2015,-0.98,1.27,-0.82,2.6,,,446359,0,5,Bot,,,,,471083,,150426_143527,8.926,-137.763,-7.227,-14.212,27.216,-14.847,3.34,1.47,,,,94.8,2394,6.2,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,39,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.049
SI,4/26/15,93.7,-3.04,6.25,"Arrieta, Jake",446359,453562,single,hit_into_play,,,,,4,Zack Cozart singles on a line drive to left fielder Chris Coghlan.,R,R,R,CIN,CHC,X,7,line_drive,1,1,2015,-1.18,1.18,-0.64,2.14,,,,0,5,Bot,86.9,119.93,,,471083,,150426_143454,9.515,-135.772,-7.999,-16.499,28.99,-16.225,3.38,1.54,142,79.9,9,92.9,2243,6.1,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,0.373,0.336,0.9,1,1,0,4,38,3,Sinker,1,5,1,5,5,1,1,5,Standard,Standard,,0.033,0.384
FF,4/26/15,91.6,-3.01,6.47,"Arrieta, Jake",446359,453562,,ball,,,,,11,Zack Cozart singles on a line drive to left fielder Chris Coghlan.,R,R,R,CIN,CHC,B,,,0,1,2015,-0.49,1.65,-0.98,4.02,,,,0,5,Bot,,,,,471083,,150426_143440,6.704,-133.238,-4.093,-7.265,31.498,-12.181,3.43,1.51,,,,91.2,2351,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,38,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0,0.023
SL,4/26/15,90.7,-3.24,6.2,"Arrieta, Jake",446359,453562,,called_strike,,,,,8,Zack Cozart singles on a line drive to left fielder Chris Coghlan.,R,R,R,CIN,CHC,S,,,0,0,2015,0.72,1.08,-0.25,1.55,,,,0,5,Bot,,,,,471083,,150426_143427,6.454,-131.67,-8.494,6.668,31.559,-18.127,3.4,1.54,,,,89.5,2486,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,38,1,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.032
CU,4/26/15,80.1,-3.18,6.37,"Arrieta, Jake",407781,453562,strikeout,swinging_strike_blocked,,,,,14,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,S,2,,2,2,2015,1.36,-1.75,0.13,0.83,,408252,453269,2,4,Bot,,,,,471083,,150426_142442,5.173,-116.457,-2.232,10.889,25.696,-47.441,3.48,1.6,,,,79.1,2801,6.1,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,0,1,0,0,,34,8,Curveball,1,5,1,5,5,1,1,5,Standard,Strategic,,-0.034,-0.358
CU,4/26/15,79.5,-3.47,6.46,"Arrieta, Jake",407781,453562,,ball,,,,,13,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,B,,,1,2,2015,1.03,-1.5,-1.44,1.68,,408252,453269,2,4,Bot,,,,,471083,,150426_142416,2.751,-115.713,-0.881,8.556,23.363,-45.464,3.69,1.61,,,,78.6,2770,5.9,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,34,7,Curveball,1,5,1,5,5,1,1,5,Strategic,Strategic,,0,0.061
SL,4/26/15,90.4,-3.06,6.2,"Arrieta, Jake",407781,453562,,ball,,,,,14,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,B,,,0,2,2015,1.09,0.35,1.96,1.59,,408252,453269,2,4,Bot,,,,,471083,,150426_142349,11.035,-131.021,-6.758,10.288,25.735,-27.088,3.73,1.61,,,,89.6,894,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,34,6,Slider,1,5,1,5,5,1,1,5,Strategic,Strategic,,0,0.042
SI,4/26/15,93.9,-3.09,6.21,"Arrieta, Jake",407781,453562,,foul,,,,,5,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,S,,,0,2,2015,-1.38,1.16,-0.04,2.73,,408252,453269,2,4,Bot,,,,,471083,,150426_142300,11.822,-136.079,-6.242,-19.451,27.225,-16.853,3.48,1.6,,,,94,2315,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,34,5,Sinker,1,5,1,5,5,1,1,5,Strategic,Strategic,,0,0
FF,4/26/15,94.8,-3.13,6.37,"Arrieta, Jake",407781,453562,,foul,,,,,11,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,S,,,0,2,2015,-0.7,1.01,-0.77,4.04,,408252,453269,2,4,Bot,,,,,471083,,150426_142212,8.372,-137.716,-2.861,-10.546,28.567,-19.008,3.48,1.6,,,,95.5,2420,6.7,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,34,4,4-Seam Fastball,1,5,1,5,5,1,1,5,Strategic,Strategic,,0,0
SL,4/26/15,91.3,-3.15,6.19,"Arrieta, Jake",407781,453562,,foul,,,,,13,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,S,,,0,2,2015,0.82,0.12,-0.34,1.47,,408252,453269,2,4,Bot,,,,,471083,,150426_142135,5.797,-132.702,-6.777,8.509,25.846,-29.603,3.48,1.6,,,,91.4,2540,6.2,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,34,3,Slider,1,5,1,5,5,1,1,5,Strategic,Standard,,0,0
FF,4/26/15,93.8,-3.1,6.14,"Arrieta, Jake",407781,453562,,foul,,,,,7,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,S,,,0,1,2015,-0.82,1.3,-0.37,1.51,,408252,453269,2,4,Bot,,,,,471083,,150426_142048,9.597,-135.849,-9.773,-12.095,27.679,-14.443,3.48,1.6,216,80.7,17,93.4,2308,6.2,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,34,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.103
SL,4/26/15,89.6,-3.33,6.24,"Arrieta, Jake",407781,453562,,foul,,,,,7,"Marlon Byrd strikes out swinging, catcher Miguel Montero to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,S,,,0,0,2015,0.8,0.35,-0.38,1.65,,408252,453269,2,4,Bot,,,,,471083,,150426_142015,6.098,-130.221,-6.551,7.778,25.802,-27.199,3.48,1.6,25,71.2,-4,89,2547,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,34,1,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.066
FF,4/26/15,94.8,-3.02,6.19,"Arrieta, Jake",453269,453562,single,hit_into_play,,,,,7,Brennan Boesch singles on a sharp ground ball to center fielder Dexter Fowler.   Brandon Phillips to 2nd.,R,L,R,CIN,CHC,X,8,ground_ball,2,2,2015,-0.79,1.33,-0.32,1.84,,,408252,2,4,Bot,125.02,102.66,,,471083,,150426_141923,9.524,-137.389,-9.253,-12.123,32.567,-13.619,3.54,1.57,17,108.3,-6,94.2,2228,6.4,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,0.48,0.446,0.9,1,1,0,2,33,6,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0.017,0.301
SL,4/26/15,90.5,-3.37,6.25,"Arrieta, Jake",453269,453562,,foul,,,,,4,Brennan Boesch singles on a sharp ground ball to center fielder Dexter Fowler.   Brandon Phillips to 2nd.,R,L,R,CIN,CHC,S,,,2,2,2015,0.82,0.66,-0.55,2.61,,,408252,2,4,Bot,,,,,471083,,150426_141851,5.759,-131.564,-4.961,8.425,24.46,-23.771,3.54,1.57,,,,90.2,2558,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,33,5,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,0
SL,4/26/15,90,-3.39,6.25,"Arrieta, Jake",453269,453562,,swinging_strike,,,,,7,Brennan Boesch singles on a sharp ground ball to center fielder Dexter Fowler.   Brandon Phillips to 2nd.,R,L,R,CIN,CHC,S,,,2,1,2015,1.02,0.08,-0.75,2.14,,,408252,2,4,Bot,,,,,471083,,150426_141827,4.797,-130.974,-4.795,10.738,25.504,-30.524,3.54,1.57,,,,89.6,2523,5.9,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,33,4,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.064
SL,4/26/15,90.9,-3.27,6.15,"Arrieta, Jake",453269,453562,,swinging_strike,,,,,14,Brennan Boesch singles on a sharp ground ball to center fielder Dexter Fowler.   Brandon Phillips to 2nd.,R,L,R,CIN,CHC,S,,,2,0,2015,0.92,0.43,0.64,1.33,,,408252,2,4,Bot,,,,,471083,,150426_141802,8.488,-131.877,-7.664,9.165,24.164,-26.02,3.54,1.57,,,,90.6,2518,6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,33,3,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.047
FF,4/26/15,94.4,-2.98,6.07,"Arrieta, Jake",453269,453562,,blocked_ball,,,,,14,Brennan Boesch singles on a sharp ground ball to center fielder Dexter Fowler.   Brandon Phillips to 2nd.,R,L,R,CIN,CHC,B,,,1,0,2015,-1.02,1.43,0.05,0.58,,,408252,2,4,Bot,,,,,471083,,150426_141734,10.964,-136.47,-12.56,-14.977,30.011,-11.985,3.67,1.81,,,,93.9,2263,6.5,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,33,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0,0.041
FF,4/26/15,94.6,-2.92,6.12,"Arrieta, Jake",453269,453562,,blocked_ball,,,,,14,Brennan Boesch singles on a sharp ground ball to center fielder Dexter Fowler.   Brandon Phillips to 2nd.,R,L,R,CIN,CHC,B,,,0,0,2015,-0.73,1.56,0.51,0.75,,,408252,2,4,Bot,,,,,471083,,150426_141710,11.388,-136.644,-12.6,-11.414,28.426,-10.436,3.67,1.75,,,,94.6,2297,6.6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,33,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,,0,0.032
CH,4/26/15,87.4,-3.38,6.04,"Arrieta, Jake",408252,453562,single,hit_into_play,,,,,8,Brandon Phillips singles on a line drive to right fielder Jorge Soler.,R,R,R,CIN,CHC,X,9,line_drive,1,2,2015,-1.37,0.52,0.13,1.54,,,,2,4,Bot,172.79,127.05,,,471083,,150426_141627,12.188,-126.502,-6.154,-16.951,24.265,-25.704,3.37,1.53,190,82.7,12,87.4,1897,6.6,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,0.767,0.694,0.9,1,1,0,4,32,5,Changeup,1,5,1,5,5,1,1,5,Standard,Standard,,0.01,0.154
SL,4/26/15,88.4,-3.43,6.12,"Arrieta, Jake",408252,453562,,foul,,,,,8,Brandon Phillips singles on a line drive to right fielder Jorge Soler.,R,R,R,CIN,CHC,S,,,1,2,2015,0.83,0.41,0.06,1.67,,,,2,4,Bot,,,,,471083,,150426_141556,7.365,-128.445,-6.12,7.866,22.497,-26.786,3.37,1.53,0,65.3,-82,88.6,2482,6.2,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,32,4,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,0
SL,4/26/15,89.2,-3.36,6.2,"Arrieta, Jake",408252,453562,,called_strike,,,,,8,Brandon Phillips singles on a line drive to right fielder Jorge Soler.,R,R,R,CIN,CHC,S,,,1,1,2015,0.92,0.39,0.01,1.79,,,,2,4,Bot,,,,,471083,,150426_141537,6.912,-129.675,-6.118,9.03,24.208,-26.806,3.46,1.53,,,,88.7,2491,5.9,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,32,3,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,-0.024
SL,4/26/15,88.9,-3.3,6.43,"Arrieta, Jake",408252,453562,,ball,,,,,11,Brandon Phillips singles on a line drive to right fielder Jorge Soler.,R,R,R,CIN,CHC,B,,,0,1,2015,0.84,0.36,-0.69,3.42,,,,2,4,Bot,,,,,471083,,150426_141517,5.061,-129.377,-2.315,8.473,23.184,-27.876,3.25,1.56,,,,88.6,2422,5.9,413917,453562,471083,519203,608365,592178,516770,458085,451594,624585,50,,,,,,,,32,2,Slider,1,5,1,5,5,1,1,5,Standard,Standard,,0,0.01
